ProductId,ratingCount,ratingAvg,pants,jeans,shirt,t-shirt,jacket,coat,hoodies,sweatshirts,blazer,sneaker,boot,oxford,blouseClean,skirtClean,tie
1492,7,4.428571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1493,10,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1494,80,4.225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1495,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1496,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1497,6,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1498,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1499,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1500,5,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1501,3,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1502,4,4.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1503,1626,4.453874538745388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1504,8,4.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1505,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1506,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1507,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1508,5,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1509,10,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1510,2,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,7,4.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1512,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1513,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1514,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1515,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1516,3,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1517,134,4.2611940298507465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1518,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519,16,4.5625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1521,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1522,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1524,2,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1525,4,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1526,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1527,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1528,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1529,4,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1530,44,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1531,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1532,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1533,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1534,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1535,3,4.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,38,3.421052631578948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1537,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1538,4,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1539,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1540,3,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1541,6,4.833333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1542,4,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1543,7,4.285714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1544,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1545,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1546,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1547,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1548,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1549,382,4.369109947643979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,7,3.857142857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1551,7,3.571428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1553,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1554,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1555,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1556,2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1557,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1558,134,4.164179104477612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,3,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1560,650,4.184615384615385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1561,8,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1562,30,4.633333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1563,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1564,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1565,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1566,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1567,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1568,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1569,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1570,3,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1571,3,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1572,636,3.856918238993711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1573,5,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1574,4,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,26,4.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1576,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1577,556,4.491007194244604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1578,370,4.5162162162162165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1579,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1580,912,3.756578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,3,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1582,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1583,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1584,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1585,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1586,92,4.684782608695652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,60,4.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,38,4.052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1591,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1592,1410,3.770212765957447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1788,3.853467561521253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1594,24,4.416666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1596,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1597,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1598,5,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1599,2,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1600,832,4.323317307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1601,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,36,4.027777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603,6,4.833333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1604,2726,4.356199559794571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1605,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1606,2,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1607,10,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1608,2,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1609,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1610,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1611,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1612,18,4.277777777777778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1613,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1614,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1615,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1616,3,4.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1617,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,14,4.428571428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1620,46,4.065217391304348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1621,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1622,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1623,5,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1624,5,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1625,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1626,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1627,3,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1628,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1629,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1630,5,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1631,426,4.63849765258216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1632,12,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1633,44,4.409090909090909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1634,8,4.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1635,7,4.428571428571429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1636,4,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1637,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1638,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1639,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1641,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1643,38,4.026315789473684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1644,2,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1645,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1646,3,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1647,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1648,4,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1650,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1651,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1652,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1653,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1654,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1655,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1656,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1657,4,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,8,4.625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1659,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1660,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661,5,3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1663,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664,22,4.590909090909091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1665,2,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1666,4,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1668,2,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1669,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1670,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1671,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1672,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1673,2,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1674,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1675,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1676,3,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677,4,2.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1678,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1679,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1680,32,4.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1681,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1682,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1683,42,4.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1684,654,4.018348623853211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1685,36,3.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1686,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1687,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1688,5,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1689,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1690,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1691,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1692,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1693,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1694,20,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,50,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1696,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1697,2,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1699,24,4.208333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1700,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1701,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,3,3.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1703,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1704,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1705,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1706,12,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1707,5,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1708,5,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1710,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1711,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,3,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1713,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1714,2,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1715,242,4.388429752066116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1716,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1718,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1719,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,4,4.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1721,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1722,2,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1723,334,4.233532934131737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1724,6,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1725,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1727,14,4.642857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1728,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1730,4,4.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1731,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1732,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1733,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1734,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1735,6,4.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1736,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1737,7,4.428571428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1738,5,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1739,9,4.777777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,2,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1741,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1742,2,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1743,3,3.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,412,4.383495145631068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1745,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1746,3,4.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1747,14,3.7142857142857135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1749,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1751,3,3.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1752,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1753,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1754,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1755,22,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1756,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1757,12,4.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1758,130,4.453846153846154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1759,7,4.571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1760,3,2.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1761,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1763,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1764,29,3.7586206896551726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1765,15,4.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1766,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,216,4.13425925925926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1768,107,3.7383177570093458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,2,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1770,5,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1771,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1773,16,3.8125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1774,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1775,32,4.03125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1776,37,4.054054054054054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1777,20,3.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1778,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1779,4,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,5,3.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1781,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1782,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1783,67,4.462686567164179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784,4,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1785,5,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1786,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1787,6,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1788,55,4.163636363636364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1789,6,2.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1790,6,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1791,8,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1792,5,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1793,76,4.2631578947368425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1794,7,4.714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1795,2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1796,5,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1797,1,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1798,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1799,54,3.759259259259259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800,5,3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1801,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1802,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1803,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1804,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1805,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1806,3,4.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1807,2,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1808,3,4.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1809,4,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1810,2,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1811,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1812,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1813,11,4.181818181818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1814,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1815,15,3.066666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1816,3,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1817,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1818,10,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1819,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1820,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1821,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1822,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1823,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1824,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1825,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1826,5,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1827,25,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,1,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1829,2,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1830,3,4.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1831,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1832,3,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1833,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1834,2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1835,3,3.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1836,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1837,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1838,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
